"FID_","ID","NAME","X","Y"
,198," ",197,106.641333,29.725100
,198," ",197,106.641400,29.725132
,198," ",197,106.641471,29.725170
,198," ",197,106.641493,29.725185
,199," ",198,106.641126,29.725029
,199," ",198,106.641160,29.725012
,199," ",198,106.641198,29.724971
,199," ",198,106.641239,29.724908
,199," ",198,106.641277,29.724825
,199," ",198,106.641303,29.724763
,199," ",198,106.641321,29.724689
,200," ",199,106.640368,29.725228
,200," ",199,106.640446,29.725181
,200," ",199,106.640504,29.725121
,200," ",199,106.640549,29.725023
,200," ",199,106.640578,29.724878
,201," ",200,106.640368,29.725228
,201," ",200,106.640483,29.725247
,201," ",200,106.640574,29.725276
,201," ",200,106.640643,29.725313
,201," ",200,106.640713,29.725364
,201," ",200,106.640775,29.725426
,202," ",201,106.640137,29.725289
,202," ",201,106.640368,29.725228
,202," ",201,106.640426,29.725213
,202," ",201,106.640674,29.725148
,202," ",201,106.640974,29.725069
,203," ",202,106.640974,29.725069
,203," ",202,106.640994,29.725064
,203," ",202,106.641126,29.725029
,204," ",203,106.640974,29.725069
,204," ",203,106.640887,29.725065
,204," ",203,106.640792,29.725039
,204," ",203,106.640716,29.724996
,204," ",203,106.640640,29.724928
,204," ",203,106.640578,29.724878
,205," ",204,106.640994,29.725064
,205," ",204,106.640947,29.725105
,205," ",204,106.640887,29.725155
,205," ",204,106.640847,29.725202
,205," ",204,106.640814,29.725247
,205," ",204,106.640777,29.725358
,205," ",204,106.640775,29.725426
,206," ",205,106.638734,29.726956
,206," ",205,106.638610,29.726510
,207," ",206,106.638734,29.726956
,207," ",206,106.638728,29.727012
,207," ",206,106.638715,29.727054
,207," ",206,106.638696,29.727085
,207," ",206,106.638672,29.727117
,207," ",206,106.638641,29.727154
,208," ",207,106.638734,29.726956
,208," ",207,106.638759,29.726988
,208," ",207,106.638797,29.727019
,208," ",207,106.638856,29.727045
,208," ",207,106.638914,29.727054
,208," ",207,106.638989,29.727066
,209," ",208,106.639137,29.726854
,209," ",208,106.639017,29.726449
,210," ",209,106.639137,29.726854
,210," ",209,106.639173,29.726889
,210," ",209,106.639205,29.726913
,210," ",209,106.639237,29.726930
,210," ",209,106.639277,29.726948
,210," ",209,106.639307,29.726956
,210," ",209,106.639372,29.726968
,211," ",210,106.639137,29.726854
,211," ",210,106.639135,29.726899
,211," ",210,106.639129,29.726933
,211," ",210,106.639114,29.726960
,211," ",210,106.639100,29.726986
,211," ",210,106.639088,29.727004
,211," ",210,106.639076,29.727021
,211," ",210,106.639045,29.727052
,212," ",211,106.639562,29.726748
,212," ",211,106.639454,29.726346
,213," ",212,106.639562,29.726748
,213," ",212,106.639550,29.726799
,213," ",212,106.639523,29.726857
,213," ",212,106.639494,29.726893
,213," ",212,106.639471,29.726913
,213," ",212,106.639426,29.726954
,214," ",213,106.639562,29.726748
,214," ",213,106.639583,29.726773
,214," ",213,106.639627,29.726802
,214," ",213,106.639664,29.726820
,214," ",213,106.639699,29.726836
,214," ",213,106.639728,29.726842
,214," ",213,106.639818,29.726854
,215," ",214,106.639951,29.726652
,215," ",214,106.639846,29.726264
,216," ",215,106.639951,29.726652
,216," ",215,106.639981,29.726678
,216," ",215,106.640016,29.726697
,216," ",215,106.640063,29.726719
,216," ",215,106.640120,29.726734
,216," ",215,106.640185,29.726741
,216," ",215,106.640225,29.726751
,217," ",216,106.639951,29.726652
,217," ",216,106.639942,29.726702
,217," ",216,106.639931,29.726741
,217," ",216,106.639913,29.726776
,217," ",216,106.639890,29.726807
,217," ",216,106.639854,29.726845
,218," ",217,106.640341,29.726542
,218," ",217,106.640250,29.726169
,219," ",218,106.640341,29.726542
,219," ",218,106.640335,29.726620
,219," ",218,106.640323,29.726653
,219," ",218,106.640306,29.726684
,219," ",218,106.640297,29.726703
,219," ",218,106.640264,29.726741
,220," ",219,106.640341,29.726542
,220," ",219,106.640384,29.726580
,220," ",219,106.640437,29.726620
,220," ",219,106.640475,29.726634
,220," ",219,106.640525,29.726641
,220," ",219,106.640601,29.726656
,220," ",219,106.640616,29.726652
,221," ",220,106.638599,29.727165
,221," ",220,106.638641,29.727154
,221," ",220,106.638783,29.727118
,221," ",220,106.638989,29.727066
,221," ",220,106.639045,29.727052
,221," ",220,106.639219,29.727007
,221," ",220,106.639372,29.726968
,221," ",220,106.639426,29.726954
,221," ",220,106.639495,29.726937
,221," ",220,106.639818,29.726854
,221," ",220,106.639854,29.726845
,221," ",220,106.640046,29.726796
,221," ",220,106.640225,29.726751
,221," ",220,106.640264,29.726741
,221," ",220,106.640441,29.726696
,221," ",220,106.640601,29.726656
,221," ",220,106.640616,29.726652
,221," ",220,106.640883,29.726584
,222," ",221,106.639396,29.727842
,222," ",221,106.639187,29.727237
,223," ",222,106.639952,29.727760
,223," ",222,106.639722,29.727107
,224," ",223,106.640527,29.727577
,224," ",223,106.640311,29.726983
,225," ",224,106.638970,29.727953
,225," ",224,106.638786,29.727530
,225," ",224,106.638759,29.727451
,225," ",224,106.638750,29.727390
,225," ",224,106.638753,29.727337
,225," ",224,106.638756,29.727274
,225," ",224,106.638783,29.727118
,226," ",225,106.639187,29.727237
,226," ",225,106.639150,29.727188
,226," ",225,106.639114,29.727140
,226," ",225,106.639087,29.727108
,226," ",225,106.639062,29.727087
,226," ",225,106.638989,29.727066
,227," ",226,106.639187,29.727237
,227," ",226,106.639187,29.727138
,227," ",226,106.639193,29.727090
,227," ",226,106.639199,29.727048
,227," ",226,106.639211,29.727019
,227," ",226,106.639219,29.727007
,228," ",227,106.639722,29.727107
,228," ",227,106.639719,29.727040
,228," ",227,106.639728,29.726995
,228," ",227,106.639746,29.726942
,228," ",227,106.639779,29.726889
,228," ",227,106.639818,29.726854
,229," ",228,106.639722,29.727107
,229," ",228,106.639630,29.727013
,229," ",228,106.639573,29.726971
,229," ",228,106.639495,29.726937
,230," ",229,106.640311,29.726983
,230," ",229,106.640305,29.726913
,230," ",229,106.640314,29.726847
,230," ",229,106.640347,29.726778
,230," ",229,106.640442,29.726696
,231," ",230,106.640311,29.726983
,231," ",230,106.640220,29.726863
,231," ",230,106.640159,29.726826
,231," ",230,106.640126,29.726813
,231," ",230,106.640046,29.726796
,232," ",231,106.640883,29.726584
,232," ",231,106.640981,29.726587
,232," ",231,106.641051,29.726600
,232," ",231,106.641108,29.726621
,232," ",231,106.641169,29.726661
,232," ",231,106.641247,29.726734
,233," ",232,106.640883,29.726584
,233," ",232,106.640929,29.726560
,233," ",232,106.640984,29.726510
,233," ",232,106.641041,29.726431
,233," ",232,106.641075,29.726362
,233," ",232,106.641086,29.726285
,234," ",233,106.641430,29.726447
,234," ",233,106.641625,29.726402
,235," ",234,106.641625,29.726402
,235," ",234,106.641710,29.726333
,235," ",234,106.641761,29.726272
,235," ",234,106.641807,29.726217
,235," ",234,106.641830,29.726156
,236," ",235,106.641625,29.726402
,236," ",235,106.641710,29.726404
,236," ",235,106.641789,29.726433
,236," ",235,106.641868,29.726468
,236," ",235,106.641957,29.726520
,237," ",236,106.641430,29.726447
,237," ",236,106.641360,29.726494
,237," ",236,106.641330,29.726534
,237," ",236,106.641303,29.726565
,237," ",236,106.641281,29.726600
,237," ",236,106.641247,29.726734
,238," ",237,106.641430,29.726447
,238," ",237,106.641348,29.726420
,238," ",237,106.641284,29.726407
,238," ",237,106.641218,29.726373
,238," ",237,106.641163,29.726333
,238," ",237,106.641086,29.726285
,239," ",238,106.639542,29.729571
,239," ",238,106.639360,29.729006
,240," ",239,106.639360,29.729006
,240," ",239,106.639363,29.728960
,240," ",239,106.639380,29.728922
,240," ",239,106.639407,29.728883
,240," ",239,106.639457,29.728831
,240," ",239,106.639489,29.728804
,241," ",240,106.639360,29.729006
,241," ",240,106.639295,29.728950
,241," ",240,106.639266,29.728925
,241," ",240,106.639236,29.728904
,241," ",240,106.639178,29.728884
,242," ",241,106.639940,29.729475
,242," ",241,106.639776,29.728954
,243," ",242,106.639776,29.728954
,243," ",242,106.639738,29.728909
,243," ",242,106.639700,29.728875
,243," ",242,106.639633,29.728833
,243," ",242,106.639567,29.728805
,243," ",242,106.639531,29.728794
,244," ",243,106.639776,29.728954
,244," ",243,106.639776,29.728912
,244," ",243,106.639781,29.728868
,244," ",243,106.639790,29.728816
,244," ",243,106.639808,29.728770
,244," ",243,106.639834,29.728734
,244," ",243,106.639862,29.728709
,245," ",244,106.640353,29.729375
,245," ",244,106.640188,29.728860
,246," ",245,106.640188,29.728860
,246," ",245,106.640151,29.728810
,246," ",245,106.640094,29.728760
,246," ",245,106.639984,29.728701
,246," ",245,106.639945,29.728687
,247," ",246,106.640188,29.728860
,247," ",246,106.640183,29.728818
,247," ",246,106.640186,29.728766
,247," ",246,106.640200,29.728711
,247," ",246,106.640227,29.728652
,247," ",246,106.640267,29.728604
,248," ",247,106.640757,29.729264
,248," ",247,106.640584,29.728739
,249," ",248,106.640584,29.728739
,249," ",248,106.640555,29.728702
,249," ",248,106.640487,29.728640
,249," ",248,106.640404,29.728599
,249," ",248,106.640350,29.728583
,250," ",249,106.640584,29.728739
,250," ",249,106.640587,29.728678
,250," ",249,106.640589,29.728625
,250," ",249,106.640602,29.728571
,250," ",249,106.640633,29.728510
,251," ",250,106.641157,29.729158
,251," ",250,106.640984,29.728617
,252," ",251,106.640984,29.728617
,252," ",251,106.641000,29.728549
,252," ",251,106.641024,29.728479
,252," ",251,106.641048,29.728433
,252," ",251,106.641070,29.728398
,253," ",252,106.640984,29.728617
,253," ",252,106.640954,29.728576
,253," ",252,106.640919,29.728547
,253," ",252,106.640877,29.728518
,253," ",252,106.640790,29.728470
,254," ",253,106.639285,29.728701
,254," ",253,106.639157,29.728275
,255," ",254,106.639285,29.728701
,255," ",254,106.639303,29.728727
,255," ",254,106.639332,29.728745
,255," ",254,106.639367,29.728761
,255," ",254,106.639460,29.728796
,255," ",254,106.639489,29.728804
,256," ",255,106.639285,29.728701
,256," ",255,106.639277,29.728749
,256," ",255,106.639261,29.728793
,256," ",255,106.639241,29.728821
,256," ",255,106.639218,29.728841
,256," ",255,106.639178,29.728884
,257," ",256,106.639654,29.728588
,257," ",256,106.639528,29.728197
,258," ",257,106.639654,29.728588
,258," ",257,106.639646,29.728638
,258," ",257,106.639624,29.728685
,258," ",257,106.639593,29.728726
,258," ",257,106.639572,29.728755
,258," ",257,106.639549,29.728773
,258," ",257,106.639531,29.728794
,259," ",258,106.639654,29.728588
,259," ",258,106.639686,29.728632
,259," ",258,106.639719,29.728659
,259," ",258,106.639750,29.728676
,259," ",258,106.639797,29.728686
,259," ",258,106.639835,29.728697
,259," ",258,106.639862,29.728709
,260," ",259,106.640067,29.728510
,260," ",259,106.639932,29.728094
,261," ",260,106.640067,29.728510
,261," ",260,106.640060,29.728545
,261," ",260,106.640035,29.728586
,261," ",260,106.640009,29.728624
,261," ",260,106.639979,29.728653
,261," ",260,106.639965,29.728665
,261," ",260,106.639949,29.728680
,262," ",261,106.640067,29.728510
,262," ",261,106.640107,29.728562
,262," ",261,106.640138,29.728583
,262," ",261,106.640169,29.728592
,262," ",261,106.640211,29.728598
,262," ",261,106.640267,29.728604
,263," ",262,106.640445,29.728401
,263," ",262,106.640327,29.727997
,264," ",263,106.640445,29.728401
,264," ",263,106.640492,29.728439
,264," ",263,106.640518,29.728454
,264," ",263,106.640555,29.728469
,264," ",263,106.640597,29.728489
,264," ",263,106.640633,29.728510
,265," ",264,106.640445,29.728401
,265," ",264,106.640439,29.728440
,265," ",264,106.640409,29.728501
,265," ",264,106.640391,29.728534
,265," ",264,106.640372,29.728560
,265," ",264,106.640350,29.728583
,266," ",265,106.640910,29.728276
,266," ",265,106.640820,29.727919
,267," ",266,106.640910,29.728276
,267," ",266,106.640934,29.728310
,267," ",266,106.641004,29.728364
,267," ",266,106.641039,29.728381
,267," ",266,106.641070,29.728398
,268," ",267,106.640910,29.728276
,268," ",267,106.640896,29.728341
,268," ",267,106.640877,29.728375
,268," ",267,106.640858,29.728401
,268," ",267,106.640839,29.728428
,268," ",267,106.640819,29.728446
,268," ",267,106.640790,29.728470
,269," ",268,106.641497,29.728288
,269," ",268,106.641606,29.728204
,269," ",268,106.641657,29.728159
,269," ",268,106.641700,29.728105
,270," ",269,106.641497,29.728288
,270," ",269,106.641563,29.728288
,270," ",269,106.641633,29.728322
,270," ",269,106.641697,29.728362
,270," ",269,106.641773,29.728415
,270," ",269,106.641819,29.728452
,271," ",270,106.642019,29.728161
,271," ",270,106.642259,29.728103
,272," ",271,106.642283,29.728095
,272," ",271,106.642341,29.728042
,272," ",271,106.642383,29.728008
,272," ",271,106.642420,29.727966
,272," ",271,106.642442,29.727913
,273," ",272,106.642259,29.728103
,273," ",272,106.642338,29.728108
,273," ",272,106.642408,29.728140
,273," ",272,106.642496,29.728180
,273," ",272,106.642547,29.728215
,274," ",273,106.642019,29.728161
,274," ",273,106.641979,29.728204
,274," ",273,106.641928,29.728246
,274," ",273,106.641888,29.728285
,274," ",273,106.641858,29.728338
,274," ",273,106.641819,29.728452
,275," ",274,106.642019,29.728161
,275," ",274,106.641934,29.728164
,275," ",274,106.641809,29.728143
,275," ",274,106.641736,29.728127
,275," ",274,106.641700,29.728105
,276," ",275,106.640928,29.733150
,276," ",275,106.640658,29.732385
,277," ",276,106.640655,29.732068
,277," ",276,106.640740,29.732045
,278," ",277,106.640658,29.732385
,278," ",277,106.640652,29.732321
,278," ",277,106.640661,29.732236
,278," ",277,106.640685,29.732151
,278," ",277,106.640725,29.732078
,278," ",277,106.640740,29.732045
,279," ",278,106.641603,29.732944
,279," ",278,106.641363,29.732154
,280," ",279,106.641363,29.732154
,280," ",279,106.641366,29.732029
,280," ",279,106.641390,29.731956
,280," ",279,106.641436,29.731874
,280," ",279,106.641452,29.731854
,281," ",280,106.641363,29.732154
,281," ",280,106.641320,29.732096
,281," ",280,106.641262,29.732048
,281," ",280,106.641174,29.731996
,281," ",280,106.641053,29.731961
,282," ",281,106.642274,29.732780
,282," ",281,106.642037,29.732017
,283," ",282,106.642037,29.732017
,283," ",282,106.641985,29.731935
,283," ",282,106.641922,29.731874
,283," ",282,106.641821,29.731820
,283," ",282,106.641687,29.731791
,284," ",283,106.642037,29.732017
,284," ",283,106.642037,29.731950
,284," ",283,106.642046,29.731920
,284," ",283,106.642064,29.731856
,284," ",283,106.642098,29.731801
,284," ",283,106.642159,29.731729
,284," ",283,106.642226,29.731647
,285," ",284,106.642587,29.731550
,285," ",284,106.642678,29.731558
,285," ",284,106.642760,29.731585
,285," ",284,106.642863,29.731630
,285," ",284,106.642923,29.731676
,286," ",285,106.642587,29.731550
,286," ",285,106.642678,29.731490
,286," ",285,106.642754,29.731434
,286," ",285,106.642821,29.731357
,287," ",286,106.640172,29.731266
,287," ",286,106.640378,29.731904
,287," ",286,106.640442,29.731980
,287," ",286,106.640533,29.732028
,287," ",286,106.640615,29.732062
,287," ",286,106.640655,29.732068
,288," ",287,106.640719,29.731114
,288," ",287,106.640910,29.731773
,289," ",288,106.641475,29.731609
,289," ",288,106.641290,29.730962
,290," ",289,106.641964,29.731485
,290," ",289,106.641779,29.730810
,291," ",290,106.640910,29.731773
,291," ",290,106.640907,29.731834
,291," ",290,106.640883,29.731910
,291," ",290,106.640816,29.731986
,291," ",290,106.640740,29.732045
,292," ",291,106.641475,29.731609
,292," ",291,106.641542,29.731713
,292," ",291,106.641606,29.731761
,292," ",291,106.641687,29.731791
,293," ",292,106.641053,29.731961
,293," ",292,106.641108,29.731946
,294," ",293,106.640910,29.731773
,294," ",293,106.640971,29.731880
,294," ",293,106.641022,29.731925
,294," ",293,106.641108,29.731946
,295," ",294,106.641475,29.731609
,295," ",294,106.641481,29.731713
,295," ",294,106.641463,29.731785
,295," ",294,106.641413,29.731865
,296," ",295,106.641413,29.731865
,296," ",295,106.641452,29.731854
,297," ",296,106.641973,29.731558
,297," ",296,106.642031,29.731594
,297," ",296,106.642086,29.731618
,297," ",296,106.642192,29.731640
,297," ",296,106.642226,29.731647
,298," ",297,106.641964,29.731485
,298," ",297,106.641973,29.731558
,298," ",297,106.641955,29.731621
,298," ",297,106.641937,29.731664
,298," ",297,106.641874,29.731741
,299," ",298,106.639686,29.729783
,299," ",298,106.639731,29.730095
,299," ",298,106.639774,29.730227
,299," ",298,106.639826,29.730299
,299," ",298,106.639886,29.730365
,299," ",298,106.639926,29.730375
,300," ",299,106.641976,29.729821
,300," ",299,106.642089,29.729733
,300," ",299,106.642162,29.729643
,300," ",299,106.642198,29.729577
,300," ",299,106.642204,29.729562
,301," ",300,106.641976,29.729821
,301," ",300,106.642089,29.729842
,301," ",300,106.642195,29.729871
,301," ",300,106.642271,29.729910
,301," ",300,106.642332,29.729950
,301," ",300,106.642349,29.729965
,302," ",301,106.640187,29.730076
,302," ",301,106.640069,29.729682
,303," ",302,106.640187,29.730076
,303," ",302,106.640260,29.730198
,303," ",302,106.640315,29.730243
,303," ",302,106.640349,29.730261
,304," ",303,106.640187,29.730076
,304," ",303,106.640184,29.730161
,304," ",303,106.640178,29.730222
,304," ",303,106.640163,29.730286
,304," ",303,106.640141,29.730317
,305," ",304,106.640618,29.730025
,305," ",304,106.640476,29.729584
,306," ",305,106.640618,29.730025
,306," ",305,106.640625,29.730089
,306," ",305,106.640615,29.730131
,306," ",305,106.640591,29.730180
,306," ",305,106.640575,29.730200
,307," ",306,106.640618,29.730025
,307," ",306,106.640688,29.730113
,307," ",306,106.640725,29.730134
,307," ",306,106.640762,29.730149
,308," ",307,106.641077,29.729906
,308," ",307,106.640928,29.729481
,309," ",308,106.641077,29.729906
,309," ",308,106.641083,29.729970
,309," ",308,106.641068,29.730013
,309," ",308,106.641059,29.730040
,309," ",308,106.641029,29.730077
,310," ",309,106.641077,29.729906
,310," ",309,106.641108,29.729949
,310," ",309,106.641141,29.729991
,310," ",309,106.641177,29.730016
,310," ",309,106.641213,29.730027
,311," ",310,106.641472,29.729815
,311," ",310,106.641338,29.729356
,312," ",311,106.641472,29.729815
,312," ",311,106.641518,29.729873
,312," ",311,106.641545,29.729894
,312," ",311,106.641600,29.729923
,313," ",312,106.641472,29.729815
,313," ",312,106.641475,29.729867
,313," ",312,106.641463,29.729918
,313," ",312,106.641433,29.729968
,314," ",313,106.640411,29.730832
,314," ",313,106.640283,29.730404
,315," ",314,106.640283,29.730404
,315," ",314,106.640287,29.730373
,315," ",314,106.640299,29.730342
,315," ",314,106.640310,29.730316
,315," ",314,106.640322,29.730298
,315," ",314,106.640349,29.730261
,316," ",315,106.640283,29.730404
,316," ",315,106.640249,29.730376
,316," ",315,106.640216,29.730351
,316," ",315,106.640193,29.730339
,316," ",315,106.640141,29.730317
,317," ",316,106.639926,29.730375
,317," ",316,106.639923,29.730442
,317," ",316,106.639929,29.730497
,317," ",316,106.640102,29.730980
,318," ",317,106.640837,29.730716
,318," ",317,106.640719,29.730297
,319," ",318,106.640719,29.730297
,319," ",318,106.640719,29.730262
,319," ",318,106.640726,29.730236
,319," ",318,106.640740,29.730196
,319," ",318,106.640762,29.730149
,320," ",319,106.640719,29.730297
,320," ",319,106.640678,29.730262
,320," ",319,106.640628,29.730228
,320," ",319,106.640590,29.730209
,320," ",319,106.640575,29.730200
,321," ",320,106.641273,29.730611
,321," ",320,106.641152,29.730171
,322," ",321,106.641152,29.730171
,322," ",321,106.641159,29.730134
,322," ",321,106.641173,29.730098
,322," ",321,106.641196,29.730060
,322," ",321,106.641213,29.730027
,323," ",322,106.641152,29.730171
,323," ",322,106.641111,29.730136
,323," ",322,106.641079,29.730113
,323," ",322,106.641029,29.730077
,324," ",323,106.641656,29.730511
,324," ",323,106.641548,29.730084
,325," ",324,106.641548,29.730084
,325," ",324,106.641529,29.730060
,325," ",324,106.641513,29.730043
,325," ",324,106.641462,29.729993
,325," ",324,106.641448,29.729982
,325," ",324,106.641433,29.729968
,326," ",325,106.641548,29.730084
,326," ",325,106.641555,29.730038
,326," ",325,106.641570,29.729993
,326," ",325,106.641590,29.729950
,326," ",325,106.641600,29.729923
,327," ",326,106.644320,29.733069
,327," ",326,106.644299,29.733103
,327," ",326,106.644246,29.733177
,327," ",326,106.644196,29.733230
,327," ",326,106.644120,29.733294
,327," ",326,106.644035,29.733345
,328," ",327,106.644030,29.731367
,328," ",327,106.645170,29.731067
,329," ",328,106.645170,29.731067
,329," ",328,106.645343,29.731003
,329," ",328,106.645437,29.730936
,329," ",328,106.645510,29.730851
,329," ",328,106.645557,29.730724
,330," ",329,106.645170,29.731067
,330," ",329,106.645294,29.731070
,330," ",329,106.645422,29.731088
,330," ",329,106.645531,29.731130
,330," ",329,106.645732,29.731235
,331," ",330,106.644030,29.731367
,331," ",330,106.643921,29.731346
,331," ",330,106.643809,29.731340
,331," ",330,106.643739,29.731313
,331," ",330,106.643654,29.731273
,331," ",330,106.643578,29.731218
,332," ",331,106.644030,29.731367
,332," ",331,106.643961,29.731434
,332," ",331,106.643912,29.731501
,332," ",331,106.643866,29.731601
,332," ",331,106.643836,29.731677
,332," ",331,106.643783,29.731801
,333," ",332,106.643329,29.729447
,333," ",332,106.643262,29.729444
,333," ",332,106.643191,29.729438
,333," ",332,106.643128,29.729426
,333," ",332,106.643084,29.729405
,333," ",332,106.642924,29.729332
,334," ",333,106.643329,29.729447
,334," ",333,106.643280,29.729472
,334," ",333,106.643244,29.729499
,334," ",333,106.643191,29.729543
,334," ",333,106.643156,29.729586
,334," ",333,106.643069,29.729763
,335," ",334,106.643905,29.725915
,335," ",334,106.643797,29.726613
,335," ",334,106.643751,29.727096
,335," ",334,106.643690,29.727358
,335," ",334,106.643642,29.727564
,335," ",334,106.643517,29.728047
,335," ",334,106.643450,29.728269
,335," ",334,106.643394,29.728380
,335," ",334,106.643353,29.728429
,335," ",334,106.643301,29.728460
,335," ",334,106.643101,29.728554
,335," ",334,106.642952,29.728594
,335," ",334,106.642687,29.728631
,336," ",335,106.643077,29.722920
,336," ",335,106.643153,29.722956
,336," ",335,106.643484,29.723342
,336," ",335,106.643958,29.723800
,337," ",336,106.644480,29.724258
,337," ",336,106.645212,29.724900
,337," ",336,106.645791,29.725411
,338," ",337,106.644480,29.724258
,338," ",337,106.644573,29.724308
,338," ",337,106.644662,29.724337
,338," ",337,106.644766,29.724349
,338," ",337,106.644861,29.724349
,338," ",337,106.644952,29.724331
,338," ",337,106.645034,29.724296
,338," ",337,106.645112,29.724245
,338," ",337,106.645183,29.724170
,338," ",337,106.645191,29.724138
,338," ",337,106.645191,29.724106
,338," ",337,106.645174,29.724086
,338," ",337,106.645144,29.724065
,338," ",337,106.645063,29.724048
,339," ",338,106.643958,29.723800
,339," ",338,106.644377,29.724168
,340," ",339,106.644377,29.724168
,340," ",339,106.644480,29.724258
,341," ",340,106.642911,29.724552
,341," ",340,106.643392,29.724431
,341," ",340,106.643830,29.724315
,341," ",340,106.644377,29.724168
,342," ",341,106.640044,29.722754
,342," ",341,106.640285,29.722690
,343," ",342,106.640285,29.722690
,343," ",342,106.640338,29.722692
,343," ",342,106.640405,29.722707
,343," ",342,106.640470,29.722733
,343," ",342,106.640566,29.722781
,343," ",342,106.640627,29.722822
,343," ",342,106.640699,29.722892
,344," ",343,106.640285,29.722690
,344," ",343,106.640349,29.722651
,344," ",343,106.640428,29.722585
,344," ",343,106.640504,29.722511
,344," ",343,106.640548,29.722449
,345," ",344,106.640044,29.722754
,345," ",344,106.639986,29.722737
,345," ",344,106.639905,29.722715
,345," ",344,106.639835,29.722684
,345," ",344,106.639785,29.722658
,346," ",345,106.640044,29.722754
,346," ",345,106.640019,29.722769
,346," ",345,106.640000,29.722786
,346," ",345,106.639977,29.722819
,346," ",345,106.639952,29.722856
,346," ",345,106.639942,29.722879
,346," ",345,106.639897,29.722965
,347," ",346,106.638332,29.716061
,347," ",346,106.638453,29.715897
,347," ",346,106.638575,29.715793
,347," ",346,106.638690,29.715736
,347," ",346,106.638848,29.715720
,347," ",346,106.638970,29.715732
,347," ",346,106.639091,29.715793
,347," ",346,106.639544,29.716136
,347," ",346,106.640264,29.716762
,347," ",346,106.640990,29.717506
,348," ",347,106.638256,29.714763
,348," ",347,106.638150,29.714756
,348," ",347,106.638046,29.714739
,348," ",347,106.637864,29.714691
,349," ",348,106.638256,29.714763
,349," ",348,106.638213,29.714786
,349," ",348,106.638171,29.714815
,349," ",348,106.638128,29.714855
,349," ",348,106.638089,29.714899
,349," ",348,106.637981,29.715034
,350," ",349,106.640370,29.714937
,350," ",349,106.640394,29.714417
,350," ",349,106.640442,29.714192
,350," ",349,106.640658,29.713174
,351," ",350,106.637199,29.711744
,351," ",350,106.637144,29.711776
,351," ",350,106.637088,29.711817
,351," ",350,106.637056,29.711853
,351," ",350,106.637024,29.711897
,351," ",350,106.636953,29.712049
,352," ",351,106.637199,29.711744
,352," ",351,106.637106,29.711736
,352," ",351,106.637004,29.711717
,352," ",351,106.636808,29.711637
,353," ",352,106.639172,29.711498
,353," ",352,106.639186,29.711219
,353," ",352,106.639196,29.711018
,353," ",352,106.639257,29.710644
,353," ",352,106.639472,29.709673
,354," ",353,106.639472,29.709673
,354," ",353,106.639637,29.708980
,354," ",353,106.639823,29.708116
,355," ",354,106.639472,29.709673
,355," ",354,106.639530,29.709593
,355," ",354,106.639615,29.709514
,355," ",354,106.639706,29.709466
,355," ",354,106.639825,29.709429
,355," ",354,106.639940,29.709426
,355," ",354,106.640059,29.709438
,355," ",354,106.640321,29.709586
,356," ",355,106.637199,29.711744
,356," ",355,106.638851,29.711307
,356," ",355,106.639186,29.711219
,356," ",355,106.640734,29.710808
,357," ",356,106.640658,29.713174
,357," ",356,106.640668,29.713126
,357," ",356,106.641009,29.711607
,358," ",357,106.640658,29.713174
,358," ",357,106.640732,29.713053
,358," ",357,106.640826,29.712971
,358," ",357,106.640953,29.712920
,358," ",357,106.641096,29.712886
,358," ",357,106.641233,29.712883
,358," ",357,106.641472,29.712914
,359," ",358,106.638256,29.714763
,359," ",358,106.639896,29.714335
,359," ",358,106.640442,29.714192
,359," ",358,106.641793,29.713822
,360," ",359,106.641404,29.717951
,360," ",359,106.641422,29.717700
,360," ",359,106.641438,29.717487
,360," ",359,106.641687,29.716263
,360," ",359,106.641703,29.716193
,361," ",360,106.641703,29.716193
,361," ",360,106.641739,29.716129
,361," ",360,106.641805,29.716029
,361," ",360,106.641897,29.715971
,361," ",360,106.642058,29.715919
,361," ",360,106.642197,29.715907
,361," ",360,106.642337,29.715928
,361," ",360,106.642567,29.716020
,362," ",361,106.641703,29.716193
,362," ",361,106.641936,29.715184
,362," ",361,106.642057,29.714566
,363," ",362,106.642501,29.720386
,363," ",362,106.642805,29.720678
,363," ",362,106.643127,29.720966
,363," ",362,106.643452,29.721243
,363," ",362,106.643476,29.721264
,364," ",363,106.643476,29.721264
,364," ",363,106.643895,29.721641
,364," ",363,106.644739,29.722349
,365," ",364,106.643476,29.721264
,365," ",364,106.643528,29.721288
,365," ",364,106.643616,29.721319
,365," ",364,106.643704,29.721334
,365," ",364,106.643804,29.721337
,365," ",364,106.643892,29.721328
,365," ",364,106.643965,29.721294
,365," ",364,106.644041,29.721243
,365," ",364,106.644297,29.721032
,366," ",365,106.641671,29.719472
,366," ",365,106.641878,29.719718
,366," ",365,106.642137,29.719982
,366," ",365,106.642501,29.720386
,367," ",366,106.642597,29.717389
,367," ",366,106.642658,29.717317
,367," ",366,106.642706,29.717261
,367," ",366,106.642750,29.717191
,367," ",366,106.642893,29.716953
,368," ",367,106.642597,29.717389
,368," ",367,106.642669,29.717389
,368," ",367,106.642728,29.717390
,368," ",367,106.642793,29.717403
,368," ",367,106.642861,29.717427
,368," ",367,106.643127,29.717624
,369," ",368,106.643127,29.717624
,369," ",368,106.643132,29.717636
,370," ",369,106.635759,29.707472
,370," ",369,106.636874,29.707177
,371," ",370,106.636874,29.707177
